"Basal Exp (GFP, au)","4-OHT Induced Exp (GFP, au)","GZV Induced Exp (GFP, au)","Dual Induced Exp (GFP, au)",No. of Barcodes (basal),No. of Barcodes (4-OHT),No. of Barcodes (GZV),No. of Barcodes (Dual),No. of Binding sites,Binding site pattern,Core prom,Term spacing reporter,Prom. SynTF A,AD SynTF A,IDR SynTF A,ZF Affinity SynTF A,Term spacing SynTF A,Prom. SynTF B,AD SynTF B,IDR SynTF B,ZF Affinity SynTF B,Term spacing SynTF B,Orientation,and_score,or_score
12165.0,181000.0,74269.0,150000.0,3,4,3,6,3,4,1,1,1,2,1,1,1,4,1,2,2,1,5,0.8287292817679558,6.1051376900945336
1320.7,31831.0,14925.0,66673.0,3,3,3,3,3,2,1,1,1,1,2,2,1,4,1,2,2,1,5,2.0945933209764065,11.30082531990611
7823.9,68243.0,68243.0,68243.0,1,1,1,1,2,4,1,1,1,1,2,2,1,4,1,2,2,1,5,1.0,8.72237630849065
758.16,3250.5,3734.8,4884.3,2,2,2,2,3,4,1,1,1,1,2,2,1,4,1,2,2,1,5,1.307780871800364,4.287353592909149
338.27,1123.4,399.94,4341.5,1,2,1,2,3,3,2,1,1,1,2,2,1,4,1,2,2,1,5,3.8646074416948544,1.182309989061992
81877.0,41967.0,139000.0,1004.3,23,13,19,11,3,2,1,1,2,4,2,2,1,4,1,2,2,1,5,0.007225179856115108,0.01226595991548298
173000.0,86670.0,179000.0,5935.0,4,5,6,3,3,4,1,1,2,4,2,2,1,4,1,2,2,1,5,0.03315642458100559,0.03430635838150289
3616.1,591.94,4672.6,9330.4,3,4,3,3,3,2,2,1,2,4,2,2,1,4,1,2,2,1,5,1.9968325985532678,0.16369569425624295
10621.0,8092.0,20111.0,12195.0,3,4,8,2,3,3,2,1,2,4,2,2,1,4,1,2,2,1,5,0.6063845656605837,0.7618868279822992
1994.0,3181.7,27728.0,6270.0,7,6,4,5,1,1,1,1,2,3,2,3,1,4,1,2,2,1,5,0.2261252163877669,1.5956369107321966
2951.3,66606.0,35666.0,81617.0,28,29,31,28,3,2,1,1,2,3,2,3,1,4,1,2,2,1,5,1.225370086778969,12.08484396706536
3048.3,63912.0,41518.0,103000.0,6,4,6,6,3,4,1,1,2,3,2,3,1,4,1,2,2,1,5,1.6115909375391162,13.620050519961945
449.34,13749.0,8106.4,18137.0,3,6,3,3,3,2,2,1,2,3,2,3,1,4,1,2,2,1,5,1.3191504836715398,18.040681888992744
1197.3,3859.6,14802.0,21001.0,23,20,24,21,3,3,2,1,2,3,2,3,1,4,1,2,2,1,5,1.4187947574652073,3.2235864027394974
4136.0,7418.5,2092.0,2381.5,3,1,4,6,1,1,1,1,2,4,2,3,1,4,1,2,2,1,5,0.32102176989957537,0.5058027079303675
47596.0,68343.0,19280.0,126000.0,15,7,5,8,3,2,1,1,2,4,2,3,1,4,1,2,2,1,5,1.8436416311838812,0.4050760568114968
814.55,24810.0,8874.9,22810.0,2,1,1,1,3,2,2,1,2,4,2,3,1,4,1,2,2,1,5,0.9193873438129786,10.89546375299245
1915.3,27222.0,20589.0,23466.0,6,7,6,6,3,3,2,1,2,4,2,3,1,4,1,2,2,1,5,0.8620233634560283,10.749751997076176
2342.7,3245.4,7411.0,20501.0,14,14,14,16,1,1,1,1,1,1,2,4,1,4,1,2,2,1,5,2.7662933477263527,1.3853246254321938
1926.7,42132.0,14256.0,66265.0,32,39,36,40,3,2,1,1,1,1,2,4,1,4,1,2,2,1,5,1.572795025159024,7.399179944983651
2094.7,31438.0,21040.0,72434.0,16,13,11,18,3,4,1,1,1,1,2,4,1,4,1,2,2,1,5,2.304026973726064,10.044397765789851
824.67,183000.0,2580.8,16438.0,18,19,18,15,3,2,2,1,1,1,2,4,1,4,1,2,2,1,5,0.08982513661202186,3.129494221931197
875.3,2317.3,8843.4,16744.0,34,32,38,38,3,3,2,1,1,1,2,4,1,4,1,2,2,1,5,1.8933894203586856,2.6474351650862564
804.97,7769.7,2786.5,16383.0,1,1,1,1,3,4,2,1,1,1,2,4,1,4,1,2,2,1,5,2.108575620680335,3.4616196876902245
2045.4,557.21,2468.3,9906.9,1,1,1,1,3,2,2,1,2,4,2,4,1,4,1,2,2,1,5,4.013653121581655,0.2724210423389068
2977.3,88867.0,20618.0,94200.0,1,1,1,1,3,2,1,1,3,2,1,2,1,5,1,2,2,1,5,1.060011027715575,6.925066335270211
1025.2,28584.0,2289.5,27430.0,1,2,1,1,3,1,1,1,1,4,1,3,1,5,1,2,2,1,5,0.9596277637839351,2.233222785797893
2405.4,104000.0,23579.0,154000.0,1,1,1,1,3,2,1,1,1,4,1,3,1,5,1,2,2,1,5,1.4807692307692308,9.802527646129542
932.77,23499.0,583.64,68243.0,2,1,1,1,2,3,1,1,3,1,1,1,1,6,1,2,2,1,5,2.9040810247244564,0.6257062298315769
2170.7,4323.5,8092.0,8092.0,2,2,2,2,2,4,1,1,3,1,1,1,1,6,1,2,2,1,5,1.0,1.9917538121343348
702.94,564.92,615.34,952.93,5,5,4,4,1,2,2,1,3,1,1,1,1,6,1,2,2,1,5,1.3556349048282925,0.803653227871511
1109.8,18201.0,860.7,8092.0,1,1,1,1,3,2,2,1,2,3,2,1,1,6,1,2,2,1,5,0.4445909565408494,0.7755451432690575
7403.7,8810.7,22124.0,179000.0,3,3,3,3,2,3,1,1,2,2,1,3,1,6,1,2,2,1,5,8.09076116434641,1.1900401150775965
591.4,2786.5,4387.9,23499.0,3,2,2,2,3,4,2,1,2,2,1,3,1,6,1,2,2,1,5,5.355409193463844,4.711701048359824
561.91,494.71,393.97,441.7,2,1,1,1,3,4,2,1,1,2,2,4,1,6,1,2,2,1,5,0.7860689434251037,0.7011265149223186
2115.3,13760.0,22099.0,13310.0,2,4,4,2,1,1,1,1,4,3,1,1,1,1,2,2,2,1,5,0.6022896963663514,6.292251690067602
20904.0,53678.0,57786.0,30785.0,10,14,14,14,3,2,1,1,4,3,1,1,1,1,2,2,2,1,5,0.5327414944796317,1.4726846536548028
2147.6,33481.0,67999.0,68243.0,6,1,4,1,3,4,1,1,4,3,1,1,1,1,2,2,2,1,5,1.0035882880630598,15.589960886571056
2309.8,7401.3,4325.9,2786.5,6,4,15,3,3,2,2,1,4,3,1,1,1,1,2,2,2,1,5,0.37648791428532824,1.2063815048921984
1044.3,3006.5,8357.5,6850.3,12,9,9,5,3,3,2,1,4,3,1,1,1,1,2,2,2,1,5,0.819658988932097,2.8789619841041847
2060.1,7282.2,3857.1,2786.5,2,2,2,2,3,2,3,1,4,3,1,1,1,1,2,2,2,1,5,0.38264535442586034,1.3526042425124996
3151.7,138000.0,2910.5,147000.0,6,4,5,5,1,1,1,1,4,1,2,1,1,1,2,2,2,1,5,1.065217391304348,0.9234698734016563
4005.4,56205.0,32479.0,153000.0,11,12,13,14,3,2,1,1,4,1,2,1,1,1,2,2,2,1,5,2.722177742193755,8.108803115793679
3296.4,138000.0,4776.8,158000.0,1,1,1,1,1,3,1,1,4,1,2,1,1,1,2,2,2,1,5,1.144927536231884,1.4490959834971484
2721.6,45885.0,67876.0,164000.0,13,13,13,11,3,4,1,1,4,1,2,1,1,1,2,2,2,1,5,2.4161706641522778,16.85956790123457
919.25,12728.0,3638.5,22280.0,11,9,12,11,3,2,2,1,4,1,2,1,1,1,2,2,2,1,5,1.7504714016341922,3.9581180310035355
786.73,5263.3,11614.0,14109.0,13,16,14,13,3,3,2,1,4,1,2,1,1,1,2,2,2,1,5,1.2148269330118822,6.690096983717413
8704.2,18676.0,19036.0,48818.0,8,9,7,8,1,1,1,1,4,3,2,1,1,1,2,2,2,1,5,2.5645093507039296,2.1456308448794834
816.76,452.25,34487.0,580.86,26,15,27,20,3,2,1,1,4,3,2,1,1,1,2,2,2,1,5,0.016842868327195757,0.5537122288065037
1226.9,2833.9,2354.6,2807.5,12,8,8,9,3,4,1,1,4,3,2,1,1,1,2,2,2,1,5,0.9906842160979569,1.9191458146548208
911.7,5640.3,6001.1,3771.3,9,11,14,2,3,2,2,1,4,3,2,1,1,1,2,2,2,1,5,0.6284347869557247,4.136558078315235
407.73,638.75,2464.6,878.36,15,16,19,19,3,3,2,1,4,3,2,1,1,1,2,2,2,1,5,0.3563904893288972,1.5666004463738257
519.41,1560.3,28405.0,2328.8,11,10,17,11,1,2,2,1,1,2,3,1,1,1,2,2,2,1,5,0.0819855659214927,3.0039852910032536
604.89,1734.9,1751.1,9469.1,2,2,4,4,3,2,2,1,1,2,3,1,1,1,2,2,2,1,5,5.407515276112159,2.8681247830184002
959.53,68243.0,5020.2,1573.2,3,2,3,6,3,3,2,1,1,2,3,1,1,1,2,2,2,1,5,0.023052913851970166,1.6395526976749035
514.9,8101.6,2786.5,18384.0,1,1,1,1,3,4,2,1,1,2,3,1,1,1,2,2,2,1,5,2.269181396267404,5.411730433093805
862.92,931.4,862.44,863.45,42,50,51,48,1,2,2,1,3,2,3,1,1,1,2,2,2,1,5,0.9270453081382866,0.9994437491308581
806.33,18954.0,2216.1,19273.0,2,10,9,2,3,3,2,1,3,2,3,1,1,1,2,2,2,1,5,1.0168302205339241,2.7483784554710846
3720.4,4331.2,61821.0,68243.0,1,1,2,1,1,1,1,1,4,3,1,2,1,1,2,2,2,1,5,1.103880558386309,1.1641758950650467
21284.0,41061.0,38861.0,26768.0,2,2,2,3,3,2,1,1,4,3,1,2,1,1,2,2,2,1,5,0.6519081366747035,1.257658334899455
2060.1,7282.2,3857.1,2786.5,1,1,1,1,3,2,2,1,4,3,1,2,1,1,2,2,2,1,5,0.38264535442586034,1.3526042425124996
959.53,1631.8,8092.0,24766.0,1,2,1,2,3,3,2,1,4,3,1,2,1,1,2,2,2,1,5,3.0605536332179932,1.700624263962565
979.9,763.15,1819.6,949.2,1,1,1,1,1,2,2,1,5,3,1,2,1,1,2,2,2,1,5,0.5216531105737525,0.778803959587713
3162.1,96348.0,5303.6,112000.0,13,11,12,12,1,1,1,1,4,1,2,2,1,1,2,2,2,1,5,1.1624527753560012,1.6772398089876983
3623.3,57829.0,30740.0,131000.0,12,14,18,15,3,2,1,1,4,1,2,2,1,1,2,2,2,1,5,2.2652994172474017,8.48397869345624
2558.7,25644.0,69002.0,162000.0,1,1,1,1,3,3,1,1,4,1,2,2,1,1,2,2,2,1,5,2.3477580359989565,10.022276937507328
2460.5,27347.0,52590.0,160000.0,12,12,14,14,3,4,1,1,4,1,2,2,1,1,2,2,2,1,5,3.0424034987640236,11.11440764072343
928.76,13254.0,3442.6,21088.0,19,19,28,23,3,2,2,1,4,1,2,2,1,1,2,2,2,1,5,1.5910668477440773,3.7066626469701536
1424.7,8053.4,10384.0,21333.0,29,30,27,29,3,3,2,1,4,1,2,2,1,1,2,2,2,1,5,2.05441063174114,5.652698813785358
345.37,414.42,418.0,652.3,1,1,1,1,3,2,1,1,5,1,2,2,1,1,2,2,2,1,5,1.5605263157894735,1.1999305093088573
3296.4,138000.0,4776.8,158000.0,1,1,1,1,1,3,1,2,5,1,2,2,1,1,2,2,2,1,5,1.144927536231884,1.4490959834971484
23848.0,21535.0,44555.0,2016.9,15,2,15,8,3,2,1,1,4,3,2,2,1,1,2,2,2,1,5,0.045267646728762205,0.08457312982220731
6044.9,68243.0,60971.0,68243.0,5,1,8,4,3,4,1,1,4,3,2,2,1,1,2,2,2,1,5,1.0,10.086353785835994
1633.5,1311.1,37357.0,22942.0,16,18,19,13,3,3,2,1,4,3,2,2,1,1,2,2,2,1,5,0.6141285435125947,0.8026323844505662
1576.0,27412.0,68243.0,68243.0,1,1,1,1,3,4,2,1,4,3,2,2,1,1,2,2,2,1,5,1.0,17.393401015228427
514.22,1416.3,30862.0,2753.3,2,3,5,3,1,2,2,1,1,2,3,2,1,1,2,2,2,1,5,0.08921327198496534,2.7542686009879036
714.01,370.98,499.67,558.2,2,2,4,4,3,2,2,1,1,2,3,2,1,1,2,2,2,1,5,0.7817817677623563,0.5195725550062325
454.73,42017.0,4946.5,8841.1,3,7,5,5,3,3,2,1,1,2,3,2,1,1,2,2,2,1,5,0.21041721208082445,10.877883579266816
514.82,726.3,756.76,427.36,2,2,3,1,1,2,2,1,3,2,3,2,1,1,2,2,2,1,5,0.5647232940430256,0.8301153801328619
959.53,6784.1,21971.0,16111.0,1,1,1,1,3,3,4,1,3,2,3,2,1,1,2,2,2,1,5,0.7332847844886441,7.070232301230812
52646.0,107000.0,111000.0,118000.0,13,15,9,11,1,2,2,1,3,4,3,2,1,1,2,2,2,1,5,1.063063063063063,2.0324431105876988
2535.4,3051.7,8728.6,25143.0,3,4,7,5,1,1,1,1,4,2,1,3,1,1,2,2,2,1,5,2.880530669294045,1.20363650706003
2074.0,26978.0,27356.0,71004.0,72,55,66,56,3,2,1,1,4,2,1,3,1,1,2,2,2,1,5,2.595554905687966,13.00771456123433
2584.5,16981.0,34604.0,67735.0,18,16,17,16,3,4,1,1,4,2,1,3,1,1,2,2,2,1,5,1.957432666743729,6.5703230798994
957.19,1001.6,3138.6,15416.0,15,14,12,4,3,2,2,1,4,2,1,3,1,1,2,2,2,1,5,4.911744089721532,1.0463962222756191
568.46,922.08,6945.3,5009.9,47,46,55,39,3,3,2,1,4,2,1,3,1,1,2,2,2,1,5,0.721336731314702,1.6220666361749287
113.78,647.07,7291.4,9614.8,1,1,1,1,3,3,2,2,4,2,1,3,1,1,2,2,2,1,5,1.3186493677483062,5.687027597117244
445.84,464.91,449.66,772.18,1,1,1,1,3,3,4,1,1,1,2,3,1,1,2,2,2,1,5,1.6609236196253037,1.0085680961780012
23499.0,23499.0,29818.0,23499.0,1,1,1,1,3,3,2,1,4,1,2,3,1,1,2,2,2,1,5,0.7880810248842981,1.0
4986.1,52713.0,39940.0,64125.0,12,15,12,10,3,2,1,1,4,2,1,4,1,1,2,2,2,1,5,1.2164930851972,8.010268546559434
643.71,10108.0,4542.9,8552.0,11,10,11,8,3,2,2,1,4,2,1,4,1,1,2,2,2,1,5,0.8460625247328848,7.057370555063614
807.3,431.78,1942.3,625.26,8,2,3,3,3,3,2,1,4,2,1,4,1,1,2,2,2,1,5,0.3219173145240179,0.5348445435401957
2786.5,8355.3,10952.0,31830.0,1,1,1,1,1,1,1,1,4,1,2,4,1,1,2,2,2,1,5,2.906318480642805,2.9984927328189483
2943.6,58192.0,26907.0,178000.0,4,5,4,4,3,2,1,1,4,1,2,4,1,1,2,2,2,1,5,3.058839703051966,9.140847941296371
2558.7,25644.0,69002.0,162000.0,1,1,1,1,3,4,1,1,4,1,2,4,1,1,2,2,2,1,5,2.3477580359989565,10.022276937507328
959.53,16648.0,2683.6,17936.0,1,3,3,2,3,2,2,1,4,1,2,4,1,1,2,2,2,1,5,1.0773666506487265,2.7967859264431545
916.62,5355.4,7360.3,98213.0,4,4,6,5,3,3,2,1,4,1,2,4,1,1,2,2,2,1,5,13.343613711397634,5.842551984464663
959.53,7736.6,23499.0,54074.0,9,9,9,9,2,2,1,1,3,1,1,5,1,1,2,2,2,1,5,2.301119196561556,8.06290579763009
959.53,7736.6,23499.0,54074.0,2,2,2,2,2,4,1,1,3,1,1,5,1,1,2,2,2,1,5,2.301119196561556,8.06290579763009
2707.6,1602.9,11680.0,22602.0,26,24,15,22,2,1,1,1,1,1,1,6,1,1,2,2,2,1,5,1.9351027397260274,0.5920002954646182
3615.3,4030.3,56566.0,103000.0,64,54,66,54,3,1,1,1,1,1,1,6,1,1,2,2,2,1,5,1.8208818017890607,1.1147899206151632
965.75,5200.9,18329.0,38008.0,1,5,1,1,3,2,1,1,1,1,1,6,1,1,2,2,2,1,5,2.073653772709913,5.385348174993528
2377.2,5438.9,27729.0,66394.0,123,132,148,156,2,3,1,1,1,1,1,6,1,1,2,2,2,1,5,2.3943885462872805,2.2879437994278984
4328.0,3971.6,56553.0,101000.0,2,2,2,2,3,3,1,1,1,1,1,6,1,1,2,2,2,1,5,1.785935317312963,0.9176524953789279
1488.1,2651.7,17371.0,55186.0,1,1,1,1,2,4,1,1,1,1,1,6,1,1,2,2,2,1,5,3.1769040354614013,1.781936697802567
759.46,561.86,17294.0,8072.4,4,4,11,4,2,1,2,1,1,1,1,6,1,1,2,2,2,1,5,0.4667746039088701,0.7398151318041767
427.61,2153.6,539.2,2721.1,13,13,13,13,3,3,2,1,1,1,1,6,1,1,2,2,2,1,5,1.2635122585438336,1.2609620916255466
1193.6,1483.5,52720.0,15602.0,13,4,21,13,3,4,2,1,1,1,1,6,1,1,2,2,2,1,5,0.29594081942336875,1.2428786863270778
4184.4,11047.0,43929.0,132000.0,12,3,12,12,2,1,1,1,2,1,1,6,1,1,2,2,2,1,5,3.004848733183091,2.640043972851544
404.68,9233.3,196000.0,33025.0,21,18,23,9,3,1,1,1,2,1,1,6,1,1,2,2,2,1,5,0.16849489795918368,22.81629929821093
3996.4,41186.0,25353.0,146000.0,8,9,8,10,3,2,1,1,2,1,1,6,1,1,2,2,2,1,5,3.5448938959840723,6.343959563607246
2669.2,26371.0,42890.0,76029.0,111,131,107,129,2,3,1,1,2,1,1,6,1,1,2,2,2,1,5,1.7726509675915132,9.879739247714673
1660.0,1736.0,7522.4,38746.0,8,15,15,8,2,1,2,1,2,1,1,6,1,1,2,2,2,1,5,5.150749760714666,1.0457831325301206
330.41,4356.3,959.53,519.08,1,3,1,3,3,3,2,1,2,1,1,6,1,1,2,2,2,1,5,0.11915616463512614,1.5710178263369752
959.53,2811.5,68243.0,2817.6,4,6,2,4,3,4,2,1,2,1,1,6,1,1,2,2,2,1,5,0.04128775112465747,2.9300803518389213
23012.0,76043.0,107000.0,251.04,6,6,6,7,2,1,1,1,2,4,1,6,1,1,2,2,2,1,5,0.0023461682242990655,0.010909090909090908
68748.0,174000.0,58123.0,54424.0,12,5,15,7,3,1,1,1,2,4,1,6,1,1,2,2,2,1,5,0.3127816091954023,0.7916448478501192
32091.0,195000.0,74862.0,121000.0,41,29,51,32,2,3,1,1,2,4,1,6,1,1,2,2,2,1,5,0.6205128205128205,2.3328035897915305
2189.0,8092.0,8092.0,8092.0,7,4,2,4,2,1,2,1,2,4,1,6,1,1,2,2,2,1,5,1.0,3.696665143901325
339.91,402.73,379.32,466.68,1,1,1,1,3,3,2,1,2,4,1,6,1,1,2,2,2,1,5,1.1587912497206565,1.1159424553558295
5673.9,84875.0,27198.0,122000.0,27,22,25,30,2,1,1,1,3,1,2,6,1,1,2,2,2,1,5,1.4374079528718704,4.793528260984508
3507.9,4026.8,18500.0,99905.0,44,51,57,51,3,1,1,1,3,1,2,6,1,1,2,2,2,1,5,5.40027027027027,1.147923258929844
2169.4,23112.0,48377.0,52278.0,15,16,19,18,3,2,1,1,3,1,2,6,1,1,2,2,2,1,5,1.0806374930235443,10.65363695030884
2807.4,7024.0,34424.0,114000.0,102,73,95,101,2,3,1,1,3,1,2,6,1,1,2,2,2,1,5,3.3116430397397165,2.5019591080715253
2786.5,4782.7,65739.0,24084.0,1,2,2,1,3,3,1,1,3,1,2,6,1,1,2,2,2,1,5,0.3663578697576781,1.7163825587654764
2786.5,23442.0,68243.0,68077.0,3,4,2,4,3,4,1,1,3,1,2,6,1,1,2,2,2,1,5,0.9975675160822356,8.412704109097435
980.95,1155.8,23499.0,26982.0,4,4,1,5,2,1,2,1,3,1,2,6,1,1,2,2,2,1,5,1.148219073152049,1.1782455782659667
959.53,959.53,7592.3,23499.0,5,2,9,5,3,4,2,1,3,1,2,6,1,1,2,2,2,1,5,3.095109518854629,1.0
2680.8,47798.0,68077.0,65405.0,14,16,19,10,2,1,1,1,1,2,2,6,1,1,2,2,2,1,5,0.9607503268357889,17.829752312742464
2633.2,67687.0,71157.0,191000.0,17,21,21,25,3,1,1,1,1,2,2,6,1,1,2,2,2,1,5,2.684205348735894,25.70522558104208
2655.8,125000.0,59940.0,194000.0,80,115,93,93,2,3,1,1,1,2,2,6,1,1,2,2,2,1,5,1.552,22.56947059266511
1255.5,1486.0,55400.0,9618.3,41,51,41,12,2,1,2,1,1,2,2,6,1,1,2,2,2,1,5,0.17361552346570397,1.1835921943448826
492.92,23442.0,7353.8,30063.0,8,12,13,12,3,3,2,1,1,2,2,6,1,1,2,2,2,1,5,1.2824417711799334,14.91885092915686
1672.0,23649.0,7672.3,12952.0,28,37,35,15,3,4,2,1,1,2,2,6,1,1,2,2,2,1,5,0.5476764345215442,4.588696172248804
2786.5,68243.0,68243.0,198000.0,1,1,1,1,3,1,1,2,1,2,2,6,1,1,2,2,2,1,5,2.901396480225078,24.49057958011843
4004.7,43701.0,8472.7,128000.0,3,1,11,2,2,1,1,1,2,3,2,6,1,1,2,2,2,1,5,2.9289947598453123,2.1156890653482163
2835.5,67972.0,80029.0,196000.0,7,1,4,3,3,1,1,1,2,3,2,6,1,1,2,2,2,1,5,2.44911219682865,23.971786281079176
41374.0,68243.0,30497.0,150000.0,14,14,19,24,3,2,1,1,2,3,2,6,1,1,2,2,2,1,5,2.19802763653415,0.7371054285299947
21355.0,66642.0,75056.0,157000.0,34,44,40,40,2,3,1,1,2,3,2,6,1,1,2,2,2,1,5,2.091771477296952,3.120674315148677
41374.0,68243.0,44309.0,98103.0,1,1,2,2,3,4,1,1,2,3,2,6,1,1,2,2,2,1,5,1.4375540348460647,1.0709382704113695
3129.5,9101.8,18096.0,23442.0,2,2,4,7,3,3,2,1,2,3,2,6,1,1,2,2,2,1,5,1.2954244031830238,2.9083879213931936
6728.8,7066.6,4429.8,8092.0,2,2,2,2,3,4,2,1,2,3,2,6,1,1,2,2,2,1,5,1.1451051425013443,0.6583343240993936
3861.2,20874.0,35886.0,122000.0,14,14,14,14,3,1,1,1,3,3,2,6,1,1,2,2,2,1,5,3.39965446134983,5.406091370558376
1988.0,2786.5,4388.5,10846.0,8,4,8,8,2,3,1,1,3,3,2,6,1,1,2,2,2,1,5,2.4714594964110743,1.4016599597585513
3331.4,27816.0,46310.0,145000.0,2,2,2,2,3,3,1,1,3,3,2,6,1,1,2,2,2,1,5,3.1310732023321095,8.349642792819836
21092.0,35300.0,82544.0,73645.0,12,7,12,5,2,1,1,1,1,4,2,6,1,1,2,2,2,1,5,0.8921908315565032,1.673620329982932
8275.6,66318.0,89481.0,11920.0,11,12,8,4,3,1,1,1,1,4,2,6,1,1,2,2,2,1,5,0.13321263731965446,1.440378945333269
1641.9,5199.0,89823.0,23941.0,20,1,7,7,3,2,1,1,1,4,2,6,1,1,2,2,2,1,5,0.26653529719559577,3.1664534989950663
24045.0,2087.4,63266.0,195000.0,61,48,68,53,2,3,1,1,1,4,2,6,1,1,2,2,2,1,5,3.082224259475864,0.08681222707423582
68243.0,68243.0,50566.0,198000.0,1,1,1,1,3,3,2,1,1,4,2,6,1,1,2,2,2,1,5,2.901396480225078,0.7409697697932389
54617.0,28730.0,45032.0,140000.0,18,23,18,18,3,4,2,1,1,4,2,6,1,1,2,2,2,1,5,2.5633044656425654,0.5260266949850779
68243.0,68243.0,50566.0,198000.0,1,1,1,1,3,4,3,1,1,4,2,6,1,1,2,2,2,1,5,2.901396480225078,0.7409697697932389
3052.1,1381.5,17808.0,26879.0,5,10,3,3,2,1,1,1,2,4,2,6,1,1,2,2,2,1,5,1.5093778077268643,0.4526391664755414
886.58,1013.1,113000.0,1976.1,12,14,30,13,3,1,1,1,2,4,2,6,1,1,2,2,2,1,5,0.017487610619469025,1.1427056779986013
148000.0,184000.0,65920.0,197000.0,10,6,7,4,3,2,1,1,2,4,2,6,1,1,2,2,2,1,5,1.0706521739130435,0.4454054054054054
67289.0,98459.0,52321.0,155000.0,40,37,46,47,2,3,1,1,2,4,2,6,1,1,2,2,2,1,5,1.5742593363735158,0.7775565099793428
707.38,8062.0,6008.0,550.92,12,9,7,10,2,1,2,1,2,4,2,6,1,1,2,2,2,1,5,0.06833540064500124,0.7788176086403347
8593.8,15601.0,22563.0,23442.0,8,7,14,12,3,4,2,1,2,4,2,6,1,1,2,2,2,1,5,1.0389575854274697,1.8153785287067423
574.39,959.53,1318.1,1552.3,3,3,3,3,1,2,2,1,1,3,1,3,3,1,2,2,2,1,5,1.177679993930658,1.670520029944811
21243.0,26774.0,144000.0,162000.0,1,1,1,1,2,3,1,1,1,4,2,6,3,1,2,2,2,1,5,1.125,1.260368121263475
1716.0,2786.5,12260.0,24281.0,1,1,1,1,1,2,1,2,1,1,1,1,1,2,2,2,2,1,5,1.980505709624796,1.6238344988344988
3015.2,4964.1,63784.0,70637.0,1,1,1,1,2,4,1,2,1,1,1,1,1,2,2,2,2,1,5,1.1074407374890254,1.6463584505173787
907.23,11813.0,27242.0,32530.0,9,7,7,7,2,3,3,1,2,1,1,1,1,2,2,2,2,1,5,1.1941120328903898,13.02095389261819
2358.1,68750.0,127000.0,197000.0,2,1,1,1,2,4,3,1,2,1,1,1,1,2,2,2,2,1,5,1.5511811023622046,29.154828039523345
4001.9,135000.0,29814.0,116000.0,1,2,2,2,3,2,3,1,3,2,1,1,1,2,2,2,2,1,5,0.8592592592592593,7.449961268397511
22578.0,22316.0,24242.0,68243.0,4,4,1,1,1,1,1,1,4,3,1,1,1,2,2,2,2,1,5,2.815073013777741,0.9883957835060678
21583.0,43960.0,60257.0,87123.0,8,8,12,16,3,2,1,1,4,3,1,1,1,2,2,2,2,1,5,1.4458569128897887,2.036788212945374
23442.0,1127.5,3145.9,959.53,5,2,3,2,3,4,1,1,4,3,1,1,1,2,2,2,2,1,5,0.040932087705827146,0.040932087705827146
2758.9,4219.0,8490.6,377.21,16,10,12,4,3,3,2,1,4,3,1,1,1,2,2,2,2,1,5,0.044426777848444156,0.13672478161586138
22009.0,9957.3,37685.0,29272.0,2,2,2,2,1,2,1,2,2,4,1,1,1,2,2,2,2,1,5,0.7767546769271594,0.4524194647644145
22009.0,9957.3,37685.0,29272.0,1,1,1,1,1,4,1,2,2,4,1,1,1,2,2,2,2,1,5,0.7767546769271594,0.4524194647644145
971.38,23499.0,19641.0,23499.0,1,1,1,1,3,3,2,1,4,1,2,1,1,2,2,2,2,1,5,1.0,20.219687454960983
2783.9,23442.0,164000.0,68243.0,2,3,4,1,1,2,1,2,3,3,2,1,1,2,2,2,2,1,5,0.4161158536585366,8.420561083372247
1440.8,5517.0,2094.3,97360.0,13,16,15,16,2,4,1,2,3,3,2,1,1,2,2,2,2,1,5,17.647272068152983,1.453567462520822
910.5,79640.0,3136.4,2832.2,3,3,5,2,3,1,2,2,3,3,2,1,1,2,2,2,2,1,5,0.03556253139126067,3.1105985722130693
1587.6,1699.2,16526.0,5300.7,11,3,3,7,3,2,2,2,3,3,2,1,1,2,2,2,2,1,5,0.32074912259469923,1.0702947845804989
1014.9,34828.0,29163.0,15632.0,10,9,16,14,1,1,1,1,4,3,2,1,1,2,2,2,2,1,5,0.44883427127598485,15.402502709626564
39365.0,41441.0,62218.0,198000.0,28,7,30,35,3,2,1,1,4,3,2,1,1,2,2,2,2,1,5,3.1823588029187695,1.0527372030991997
2657.6,908.48,1447.6,4759.7,15,9,17,14,3,4,1,1,4,3,2,1,1,2,2,2,2,1,5,1.790976821192053,0.34184226369656834
3693.9,5426.8,35318.0,20216.0,19,21,21,19,3,3,2,1,4,3,2,1,1,2,2,2,2,1,5,0.5723993431111615,1.4691247732748585
2997.2,3349.5,11553.0,24988.0,15,13,15,17,1,2,1,2,1,1,1,2,1,2,2,2,2,1,5,2.1629014108889466,1.1175430401708262
3159.2,2671.0,67422.0,77917.0,4,7,8,5,2,4,1,2,1,1,1,2,1,2,2,2,2,1,5,1.1556613568271483,0.8454672068878197
395.42,957.19,550.97,2186.3,12,6,11,12,3,2,2,2,1,1,1,2,1,2,2,2,2,1,5,2.2840815303126862,1.3933791917454859
2806.2,8092.0,7803.2,39501.0,1,1,1,1,1,2,3,1,2,1,1,2,1,2,2,2,2,1,5,4.881487889273356,2.7806998788397124
